SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
SRN-SAM-1519,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 Prime  - White",2,,180.00,6.80,3.59,27.00,179.9900,78.9900,72.9900,,73.50,,,,,,,
BTY-COV-1512,"Samsung Galaxy S4 i9500 i9505 i337 M919 Rear Housing Bezel - Silver",2,,15.00,6.70,3.72,2.79,6.1875,4.5900,3.4900,,,,2.49,,,,,
BTY-COV-112,"Midframe Bezel for Samsung Galaxy S3 i535 R530 -  Blue",39,1,0.00,0.00,0.00,0.00,8.9500,6.9900,2.4900,5.00,,,0.00,1.80,,,8.00,
BTY-COV-888,"Samsung Galaxy S3 i535 R530 Midframe Bezel -  Blue Grade A",0,,0.00,0.00,0.00,0.00,6.9000,,0.0000,,,,,,,,,
BTY-COV-1288,"Samsung Galaxy S3 i535 R530 Midframe Bezel -  Blue Grade B",0,,0.00,0.00,0.00,0.00,6.8500,,0.0000,,,,,,,,,
BTY-COV-114,"Midframe Bezel for Samsung Galaxy S3 i747 T999 -  Blue",11,,15.00,6.12,1.84,2.75,6.1875,4.5900,2.4900,5.00,,,0.00,5.00,,,8.00,
BTY-COV-912,"Samsung Galaxy S3 i747 T999 Midframe Bezel -  Blue Grade A",0,,0.00,0.00,0.00,0.00,5.1600,,0.0000,,,,,,,,,
BTY-COV-1312,"Samsung Galaxy S3 i747 T999 Midframe Bezel -  Blue Grade B",0,,0.00,0.00,0.00,0.00,5.0900,,0.0000,,,,,,,,,
BTY-COV-116,"Midframe Bezel for Samsung Galaxy S3 L710 -  Blue",9,,0.00,0.00,0.00,0.00,7.9500,4.9900,1.4900,5.00,,1.99,0.00,4.99,,,8.00,
BTY-COV-930,"Samsung Galaxy S3 L710 Midframe Bezel -  Blue Grade A",0,,0.00,0.00,0.00,0.00,4.9400,,0.0000,,,,,,,,,
BTY-COV-1330,"Samsung Galaxy S3 L710 Midframe Bezel -  Blue Grade B",0,,0.00,0.00,0.00,0.00,4.8900,,0.0000,,,,,,,,,
BTY-COV-118,"Midframe Bezel for Samsung Galaxy S3 i535 R530 - Silver",0,,15.00,6.43,6.79,3.39,7.1200,5.5900,0.0000,,,,,,,,8.00,
BTY-COV-894,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Silver Grade A",0,,0.00,0.00,0.00,0.00,6.1000,,0.0000,,,,,,,,,
BTY-COV-1294,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Silver Grade B",0,,0.00,0.00,0.00,0.00,5.9300,,0.0000,,,,,,,,,
BTY-COV-120,"Midframe Bezel for Samsung Galaxy S3 L710 - Silver",22,,0.00,0.00,0.00,0.00,7.9500,4.9900,0.0000,,,,,,,,8.00,
BTY-COV-932,"Samsung Galaxy S3 L710 Midframe Bezel - Silver Grade A",0,,0.00,0.00,0.00,0.00,4.9400,,0.0000,,,,,,,,,
BTY-COV-1332,"Samsung Galaxy S3 L710 Midframe Bezel - Silver Grade B",0,,0.00,0.00,0.00,0.00,4.8900,,0.0000,,,,,,,,,
BTY-COV-122,"Midframe Bezel for Samsung Galaxy S3 i747 T999 -  Silver",2,,18.00,6.88,6.37,3.54,7.1600,5.6900,0.0000,,,,,,,,8.00,
BTY-COV-914,"Samsung Galaxy S3 i747 T999 Midframe Bezel -  Silver Grade A",0,,0.00,0.00,0.00,0.00,6.1400,,0.0000,,,,,,,,,
BTY-COV-1314,"Samsung Galaxy S3 i747 T999 Midframe Bezel -  Silver Grade B",0,,0.00,0.00,0.00,0.00,5.9700,,0.0000,,,,,,,,,
BTY-COV-1278,"Samsung Galaxy S2 T989 Midframe Bezel - Black Grade B",0,,0.00,0.00,0.00,0.00,7.0900,,0.0000,,,,,,,,,
BTY-COV-1477,"Front Housing Mid Cover Frame Bezel for Samsung Galaxy Note 2 L900 i605 - Black",8,,20.00,6.32,8.70,4.54,7.8540,6.1900,3.9900,,,2.99,,,,,8.00,
BTY-COV-1478,"Front Housing Mid Cover Frame Bezel for Samsung Galaxy Note 2 i317 T889 - Black",4,1,20.00,6.85,5.56,3.73,7.8540,6.1900,2.4900,,,,0.00,,,,8.00,
BTY-COV-1485,"Midframe Bezel for Samsung Galaxy Note 2 i605 L900 R950 ",3,,0.00,0.00,0.00,0.00,4.9900,11.9900,1.4900,,,,0.00,,,,,
BTY-COV-1488,"Samsung Galaxy Rugby Pro I547 Midframe Bezel - Grade A",7,,0.00,0.00,0.00,0.00,11.9400,,0.0000,,,,,,,,,
BTY-COV-1489,"Samsung Galaxy Rugby Pro I547 Midframe Bezel - Grade B",14,,0.00,0.00,0.00,0.00,11.8900,,0.0000,,,,,,,,,
BTY-COV-1513,"Rear Midframe Bezel for Samsung Galaxy Mega 6.3 i9200 i527 i9205 ",3,,20.00,6.65,2.77,3.42,9.7700,8.4900,4.9900,,,4.99,,,,,8.00,
BTY-COV-1680,"Midframe Bezel for Samsung Galaxy S3 i747 T999 - Black",9,,0.00,0.00,0.00,0.00,9.9500,,2.4900,,,,0.00,5.00,,,,
BTY-COV-440,"Midframe Bezel for Samsung Galaxy S3 i535 R530 - Brown",27,,0.00,0.00,0.00,0.00,7.9500,4.9900,4.6900,,,,,5.00,,,,
BTY-COV-892,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Brown Grade A",0,,0.00,0.00,0.00,0.00,4.9400,,0.0000,,,,,,,,,
BTY-COV-1292,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Brown Grade B",0,,0.00,0.00,0.00,0.00,4.8900,,0.0000,,,,,,,,,
BTY-COV-206,"Midframe Bezel for Samsung Galaxy Mega 6.3 - Silver",3,,20.00,6.80,3.10,3.40,8.0560,6.7900,3.9900,,,,,,,,4.00,
BTY-COV-806,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 Midframe Bezel - Silver Grade A",0,,0.00,0.00,0.00,0.00,7.3100,,0.0000,,,,,,,,,
BTY-COV-1206,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 Midframe Bezel - Silver Grade B",0,,0.00,0.00,0.00,0.00,7.2100,,0.0000,,,,,,,,,
BTY-COV-470,"Midframe Bezel for Samsung Galaxy S4 i9500  - Silver",2,,15.00,6.56,0.00,2.29,7.0140,5.5900,4.9900,,,,,,,,8.00,
BTY-COV-962,"Samsung Galaxy S4 i9500 Midframe Bezel - Silver Grade A",0,,0.00,0.00,0.00,0.00,6.0100,,0.0000,,,,,,,,,
BTY-COV-1362,"Samsung Galaxy S4 i9500 Midframe Bezel - Silver Grade B",0,,0.00,0.00,0.00,0.00,5.8500,,0.0000,,,,,,,,,
BTY-COV-606,"Midframe Bezel for Samsung Galaxy S5 - White",2,,15.00,6.12,4.92,3.25,6.8250,5.3900,0.0000,,,,,,,,10.00,9.99
BTY-COV-878,"Samsung Galaxy S2 T989 Midframe Bezel - Black Grade A",0,,0.00,0.00,0.00,0.00,7.1900,,0.0000,,,,,,,,,
BTY-COV-1689,"Battery Cover for Samsung Galaxy Focus",13,,23.00,6.85,5.05,4.09,7.7700,6.5900,0.0000,,,,,,,,,
BTY-COV-1629,"Back Cover for Samsung Galaxy Core Prime - Gray",1,,6.00,6.46,1.79,1.21,2.9000,2.2900,0.0000,,,,,,,,,
BTY-COV-1662,"Back Cover for Samsung Galaxy Core Prime - Black",0,,0.00,0.00,0.00,0.00,5.9900,,1.9900,,,1.50,,,,,,
BTY-COV-1628,"Back Cover for Samsung Galaxy Core Prime - White",1,,6.00,6.50,4.23,1.57,2.9000,2.2900,0.0000,,,,,,,,,
BTY-COV-1630,"Back Cover for Samsung Galaxy Grand Prime - White",1,1,8.00,6.46,1.79,1.52,3.5000,2.8900,1.9900,,,1.99,,,,,,
BTY-COV-1631,"Back Cover for Samsung Galaxy Grand Prime - Gray",2,,8.00,6.85,5.73,2.00,3.5000,2.8900,0.0000,,,,,,,,,
BTY-COV-1632,"Back Cover for Samsung Galaxy Grand Prime - Gold",2,,8.00,6.70,3.72,1.75,3.5000,2.8900,0.0000,,,,,,,,,
BTY-COV-066,"Back Battery Door Cover for Samsung Galaxy Nexus - Gray",1,,12.00,6.14,4.69,2.72,6.1200,4.4900,0.0000,,,,,,,,,
BTY-COV-800,"Samsung Galaxy i515 Back Battery Door Cover - Gray Grade A",0,,0.00,0.00,0.00,0.00,5.1000,,0.0000,,,,,,,,,
BTY-COV-1200,"Samsung Galaxy i515 Back Battery Door Cover - Gray Grade B",0,,0.00,0.00,0.00,0.00,5.0300,,0.0000,,,,,,,,,
BTY-COV-138,"Battery Door for Samsung Galaxy Note 2 i605 Verizon - Gray",3,,10.00,6.32,8.70,2.96,6.6600,4.8900,2.4900,,,,2.49,,,,8.00,
BTY-COV-818,"Samsung Galaxy Note 2 i605 Verizon Battery Door - Black Grade A",0,,0.00,0.00,0.00,0.00,5.5500,,0.0000,,,,,,,,,
BTY-COV-1218,"Samsung Galaxy Note 2 i605 Verizon Battery Door - Black Grade B",0,,0.00,0.00,0.00,0.00,5.4800,,0.0000,,,,,,,,,
BTY-COV-1558,"Battery Door for Samsung Galaxy Note 2 N7105 - Gray",0,,8.50,6.50,0.79,1.43,3.8400,3.0900,0.0000,,4.50,,,,,,,
BTY-COV-140,"Battery Door for Samsung Galaxy Note 2 i605 Verizon - White",0,,9.00,6.88,0.15,1.33,3.9560,3.1900,0.0000,,,,,,,,8.00,
BTY-COV-820,"Samsung Galaxy Note 2 i605 Verizon Battery Door - White Grade A",0,,0.00,0.00,0.00,0.00,3.4000,,0.0000,,,,,,,,,
BTY-COV-1220,"Samsung Galaxy Note 2 i605 Verizon Battery Door - White Grade B",0,,0.00,0.00,0.00,0.00,3.3500,,0.0000,,,,,,,,,
BTY-COV-136,"Battery Door for Samsung Galaxy Note 2 T889 T-Mobile - White",1,,9.00,6.88,6.37,2.23,4.8600,3.5900,3.9900,,,,,,,,4.00,
BTY-COV-826,"Samsung Galaxy Note 2 T889 T-Mobile Battery Door - White Grade A",0,,0.00,0.00,0.00,0.00,4.0500,,0.0000,,,,,,,,,
BTY-COV-1226,"Samsung Galaxy Note 2 T889 T-Mobile Battery Door - White Grade B",0,,0.00,0.00,0.00,0.00,4.0000,,0.0000,,,,,,,,,
BTY-COV-134,"Battery Door for Samsung Galaxy Note 2 T889 T-Mobile - Gray",4,,15.00,6.12,4.23,3.14,6.5940,5.1900,3.9900,,,,,,,,4.00,
BTY-COV-824,"Samsung Galaxy Note 2 T889 T-Mobile Battery Door - Gray Grade A",0,,0.00,0.00,0.00,0.00,5.6500,,0.0000,,,,,,,,,
BTY-COV-1224,"Samsung Galaxy Note 2 T889 T-Mobile Battery Door - Gray Grade B",0,,0.00,0.00,0.00,0.00,5.5000,,0.0000,,,,,,,,,
BTY-COV-132,"Battery Door for Samsung Galaxy Note 2 i317 ATT - White",15,,10.00,6.32,1.22,1.78,4.3240,3.4900,3.9900,,,,,,,,4.00,
BTY-COV-810,"Samsung Galaxy Note 2 i317 ATT Battery Door - White Grade A",0,,0.00,0.00,0.00,0.00,3.7100,,0.0000,,,,,,,,,
BTY-COV-1210,"Samsung Galaxy Note 2 i317 ATT Battery Door - White Grade B",0,,0.00,0.00,0.00,0.00,3.6700,,0.0000,,,,,,,,,
BTY-COV-130,"Battery Door for Samsung Galaxy Note 2 i317 ATT - Titanium Gray",13,2,10.00,6.32,5.00,2.37,5.3300,3.9900,3.9900,,,,,,,,4.00,
BTY-COV-808,"Samsung Galaxy Note 2 i317 ATT Battery Door - Titanium Gray Grade A",0,,0.00,0.00,0.00,0.00,4.4400,,0.0000,,,,,,,,,
BTY-COV-1208,"Samsung Galaxy Note 2 i317 ATT Battery Door - Titanium Gray Grade B",0,,0.00,0.00,0.00,0.00,4.3800,,0.0000,,,,,,,,,
BTY-COV-208,"Back Battery Door Cover for Samsung Galaxy Note 3 N900P - White",2,,7.00,6.80,3.10,1.49,5.0625,3.7900,1.9900,,,,1.99,,,,3.00,3.99
BTY-COV-844,"Samsung Galaxy Note 3 N900P Back Battery Door Cover - White Grade A",0,,0.00,0.00,0.00,0.00,4.2200,,0.0000,,,,,,,,,
BTY-COV-1244,"Samsung Galaxy Note 3 N900P Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,4.1600,,0.0000,,,,,,,,,
BTY-COV-200,"Back Battery Door Cover for Samsung Galaxy Note 3 N900T T-Mobile – Black",3,,9.00,6.88,6.02,2.18,3.9560,3.1900,2.4900,,,1.50,1.49,,,,3.00,3.99
BTY-COV-852,"Samsung Galaxy Note 3 N900T T-Mobile Back Battery Door Cover – Black Grade A",0,,0.00,0.00,0.00,0.00,3.4000,,0.0000,,,,,,,,,
BTY-COV-1252,"Samsung Galaxy Note 3 N900T T-Mobile Back Battery Door Cover – Black Grade B",0,,0.00,0.00,0.00,0.00,3.3500,,0.0000,,,,,,,,,
BTY-COV-210,"Back Battery Door Cover for Samsung Galaxy Note 3 N900P – Black",4,,8.00,6.85,3.32,1.65,3.9560,3.1900,2.9900,,,,1.49,,,,3.00,3.99
BTY-COV-842,"Samsung Galaxy Note 3 N900P Back Battery Door Cover – Black Grade A",0,,0.00,0.00,0.00,0.00,3.4000,,0.0000,,,,,,,,,
BTY-COV-1242,"Samsung Galaxy Note 3 N900P Back Battery Door Cover – Black Grade B",0,,0.00,0.00,0.00,0.00,3.3500,,0.0000,,,,,,,,,
BTY-COV-194,"Back Battery Door Cover for Samsung Galaxy Note 3 N900V Verizon 4G LTE - White",0,,8.00,6.88,6.02,2.04,4.7025,3.4900,1.9900,,,,1.99,,,,3.00,3.99
BTY-COV-858,"Samsung Galaxy Note 3 N900V Verizon 4G LTE Back Battery Door Cover - White Grade A",1,,0.00,0.00,0.00,0.00,3.9200,,0.0000,,,,,,,,,
BTY-COV-1258,"Samsung Galaxy Note 3 N900V Verizon 4G LTE Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,3.8700,,0.0000,,,,,,,,,
BTY-COV-484,"Back Battery Door Cover for Samsung Galaxy Note 3 N900A ATT - White",3,,8.00,6.88,3.69,1.70,5.0000,3.6900,1.9900,,,,1.99,,,,3.00,3.99
BTY-COV-834,"Samsung Galaxy Note 3 N900A AT&amp;T Back Battery Door Cover - White Grade A",0,,0.00,0.00,0.00,0.00,4.1600,,0.0000,,,,,,,,,
BTY-COV-1234,"Samsung Galaxy Note 3 N900A AT&amp;T Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,4.1100,,0.0000,,,,,,,,,
BTY-COV-486,"Back Battery Door Cover for Samsung Galaxy Note 3 N900A ATT - Black",2,,7.00,6.75,2.72,1.44,4.6400,3.4900,0.0000,,,,1.49,,,,3.00,3.99
BTY-COV-832,"Samsung Galaxy Note 3 N900A AT&amp;T Back Battery Door Cover - Black Grade A",0,,0.00,0.00,0.00,0.00,3.8600,,0.0000,,,,,,,,,
BTY-COV-1232,"Samsung Galaxy Note 3 N900A AT&amp;T Back Battery Door Cover - Black Grade B",0,,0.00,0.00,0.00,0.00,3.8100,,0.0000,,,,,,,,,
BTY-COV-488,"Back Battery Door Cover for Samsung Galaxy Note 3 N9000 International - Black",10,1,9.00,6.50,4.11,2.02,3.7000,2.9900,0.0000,,,,,,,,3.00,3.99
BTY-COV-830,"Samsung Galaxy Note 3 N9000 International Back Battery Door Cover - Black Grade A",0,,0.00,0.00,0.00,0.00,3.1800,,0.0000,,,,,,,,,
BTY-COV-1230,"Samsung Galaxy Note 3 N9000 International Back Battery Door Cover - Black Grade B",0,,0.00,0.00,0.00,0.00,3.1400,,0.0000,,,,,,,,,
BTY-COV-196,"Samsung Galaxy Note 3 N900V Verizon 4G LTE Back Battery Door Cover – Black",9,,8.00,6.85,3.32,1.65,3.6800,2.9900,2.9900,,,,1.49,,,,3.00,3.99
BTY-COV-856,"Samsung Galaxy Note 3 N900V Verizon 4G LTE Back Battery Door Cover – Black Grade A",0,,0.00,0.00,0.00,0.00,3.1600,,0.0000,,,,,,,,,
BTY-COV-1256,"Samsung Galaxy Note 3 N900V Verizon 4G LTE Back Battery Door Cover – Black Grade B",0,,0.00,0.00,0.00,0.00,3.1200,,0.0000,,,,,,,,,
BTY-COV-490,"Back Battery Door Cover for Samsung Galaxy Note 3 N9000 - White",16,,9.00,6.50,4.11,2.02,4.5540,3.6900,1.9900,,,,1.99,,,,3.00,3.99
BTY-COV-828,"Samsung Galaxy Note 3 N9000 Back Battery Door Cover - White Grade A",0,,0.00,0.00,0.00,0.00,3.9100,,0.0000,,,,,,,,,
BTY-COV-1228,"Samsung Galaxy Note 3 N9000 Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,3.8600,,0.0000,,,,,,,,,
BTY-COV-198,"Back Battery Door Cover for Samsung Galaxy Note 3 N900T T-Mobile - White",0,,7.00,6.80,3.10,1.49,4.4160,3.5900,1.9900,,,,1.99,,,,3.00,3.99
BTY-COV-854,"Samsung Galaxy Note 3 N900T T-Mobile Back Battery Door Cover - White Grade A",0,,0.00,0.00,0.00,0.00,3.7900,,0.0000,,,,,,,,,
BTY-COV-1254,"Samsung Galaxy Note 3 N900T T-Mobile Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,3.7400,,0.0000,,,,,,,,,
BTY-COV-1643,"LCD Front Housing Midframe Bezel for Samsung Galaxy Note 3 N900A N900T - Black",0,,25.00,6.50,0.95,3.99,8.3800,6.5900,6.4900,,,,9.99,,,,8.00,
BTY-COV-1521,"Back Cover for Samsung Galaxy Note 4 - Black",0,,7.00,6.80,3.59,1.56,3.9300,3.1900,2.4900,,,1.99,3.99,,,,4.00,4.99
BTY-COV-1522,"Back Cover for Samsung Galaxy Note 4 - White",4,,7.00,6.78,2.03,1.33,3.6100,2.9900,2.4900,,4.00,1.99,1.99,,,,4.00,4.99
BTY-COV-1596,"Rear Battery Cover for Samsung Galaxy Note 5 - Silver Titanium",50,2,25.00,6.56,0.00,3.81,17.2700,15.2900,10.9900,,,10.99,8.99,,,,,
BTY-COV-1570,"Back Cover for Samsung Galaxy Note 5 - White Pearl",46,7,23.00,6.56,0.00,3.51,10.7300,9.2400,9.9900,,8.00,10.99,,,,,10.00,12.99
BTY-COV-1585,"Samsung Galaxy Note 5 Back Cover - White Pearl - Grade A",0,,0.00,0.00,0.00,0.00,9.9800,,0.0000,,,,,,,,,
BTY-COV-1571,"Back Cover for Samsung Galaxy Note Edge N915 - Frost White",14,,15.00,6.60,4.74,2.99,7.3500,5.7900,5.9900,,,,,,,,6.00,
BTY-COV-1686,"Battery Cover for Samsung Galaxy Rugby Pro",3,,18.00,6.85,5.05,3.36,7.0600,5.5900,0.0000,,,,,,,,,
BTY-COV-1690,"Battery Cover for Samsung Galaxy Captivate - Black",0,,0.00,0.00,0.00,0.00,5.9900,,0.0000,,,,,,,,,
BTY-COV-568,"Back Battery Door Cover for Samsung Galaxy S Captivate Glide",0,,15.00,6.85,3.37,2.68,5.9900,4.3900,0.0000,,,,,,,,,
BTY-COV-862,"Samsung Galaxy S Captivate Glide i927 Back Battery Door Cover Grade A",0,,0.00,0.00,0.00,0.00,4.9900,,0.0000,,,,,,,,,
BTY-COV-1262,"Samsung Galaxy S Captivate Glide i927 Back Battery Door Cover Grade B",0,,0.00,0.00,0.00,0.00,4.9200,,0.0000,,,,,,,,,
BTY-COV-054,"Back Battery Door Cover for Samsung Galaxy Vibrant - Gray",0,,0.00,0.00,0.00,0.00,3.9500,3.8900,0.0000,,,,,,,,,
BTY-COV-992,"Samsung Galaxy Vibrant T959V Back Battery Door Cover - Gray Grade A",0,,0.00,0.00,0.00,0.00,3.8400,,0.0000,,,,,,,,,
BTY-COV-1392,"Samsung Galaxy Vibrant T959V Back Battery Door Cover - Gray Grade B",0,,0.00,0.00,0.00,0.00,3.7900,,0.0000,,,,,,,,,
BTY-COV-404,"Back Battery Door Cover for Samsung Galaxy S2 EPIC 4G",4,,9.00,6.82,4.74,2.01,4.9700,3.6900,0.0000,,,,,,,,,
BTY-COV-078,"Back Battery Door Cover for Samsung Galaxy S2 - Black",0,,10.00,6.50,3.82,2.13,4.5900,3.3900,0.0000,,,,,,,,,
BTY-COV-876,"Samsung Galaxy S2 T989 Back Battery Door Cover - Black Grade A",0,,0.00,0.00,0.00,0.00,3.8300,,0.0000,,,,,,,,,
BTY-COV-1276,"Samsung Galaxy S2 T989 Back Battery Door Cover - Black Grade B",0,,0.00,0.00,0.00,0.00,3.7700,,0.0000,,,,,,,,,
BTY-COV-012,"Back Battery Door Cover for Samsung Galaxy S2 i777 - Black",0,,12.00,6.85,5.05,2.49,5.6000,4.1900,0.0000,,,,,,,,,
BTY-COV-868,"Samsung Galaxy S2 i777 Back Battery Door Cover - Black  Grade A",0,,0.00,0.00,0.00,0.00,4.6700,,0.0000,,,,,,,,,
BTY-COV-1268,"Samsung Galaxy S2 i777 Back Battery Door Cover - Black  Grade B",0,,0.00,0.00,0.00,0.00,4.6100,,0.0000,,,,,,,,,
BTY-COV-042,"Back Battery Door Cover for Samsung Galaxy S2 i727 - Black",2,,10.00,6.85,3.03,1.90,4.3240,3.4900,1.9900,,,1.99,,,,,,
BTY-COV-866,"Samsung Galaxy S2 i727 Back Battery Door Cover - Black Grade A",0,,0.00,0.00,0.00,0.00,3.7100,,0.0000,,,,,,,,,
BTY-COV-1266,"Samsung Galaxy S2 i727 Back Battery Door Cover - Black Grade B",0,,0.00,0.00,0.00,0.00,3.6700,,0.0000,,,,,,,,,
BTY-COV-018,"Back Battery Door Cover for Samsung Galaxy S3 L710 - White",0,,7.00,6.85,3.03,1.46,3.2160,2.4900,1.9900,,0.00,,0.00,,,,3.00,2.99
BTY-COV-928,"Samsung Galaxy S3 L710 Back Battery Door Cover - White Grade A",0,,0.00,0.00,0.00,0.00,2.9500,,0.0000,,,,,,,,,
BTY-COV-1328,"Samsung Galaxy S3 L710 Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,2.8100,,0.0000,,,,,,,,,
BTY-COV-168,"Back Battery Door Cover for Samsung Galaxy S3 T999 - Pebble Blue",14,,9.00,6.12,4.10,2.14,4.8150,3.5900,2.9900,,4.00,,,,,,3.00,2.99
BTY-COV-948,"Samsung Galaxy S3 T999 Back Battery Door Cover - Pebble Blue Grade A",2,,0.00,0.00,0.00,0.00,4.0100,,0.0000,,,,,,,,,
BTY-COV-1348,"Samsung Galaxy S3 T999 Back Battery Door Cover - Pebble Blue Grade B",0,,0.00,0.00,0.00,0.00,3.9600,,0.0000,,,,,,,,,
BTY-COV-454,"Back Battery Door Cover for Samsung Galaxy S3 i9300 - Red",9,,0.00,0.00,0.00,0.00,4.9500,2.9900,0.0000,,,,,,,,3.00,2.99
BTY-COV-918,"Samsung Galaxy S3 i9300 Back Battery Door Cover - Red Grade A",0,,0.00,0.00,0.00,0.00,2.9400,,0.0000,,,,,,,,,
BTY-COV-1318,"Samsung Galaxy S3 i9300 Back Battery Door Cover - Red Grade B",0,,0.00,0.00,0.00,0.00,2.8900,,0.0000,,,,,,,,,
BTY-COV-1507,"Back Battery Door Cover for Samsung Galaxy S3 i9300 - Black",4,,0.00,0.00,0.00,0.00,3.5000,,2.9900,,,,,,,,3.00,
BTY-COV-024,"Back Battery Door Cover for Samsung Galaxy S3 i747 - Pebble Blue",4,,7.00,6.80,3.59,1.56,2.6600,2.0900,0.0000,,,,,,,,3.00,2.99
BTY-COV-900,"Samsung Galaxy S3 i747 Back Battery Door Cover - Pebble Blue Grade A",0,,0.00,0.00,0.00,0.00,2.4400,,0.0000,,,,,,,,,
BTY-COV-1300,"Samsung Galaxy S3 i747 Back Battery Door Cover - Pebble Blue Grade B",0,,0.00,0.00,0.00,0.00,2.3300,,0.0000,,,,,,,,,
BTY-COV-174,"Back Battery Door Cover for Samsung Galaxy S3 i535 - Black",5,,7.00,6.82,6.06,1.91,5.9500,2.9900,2.9900,,,,,,,,,
BTY-COV-882,"Samsung Galaxy S3 i535 Back Battery Door Cover - Black Grade A",0,,0.00,0.00,0.00,0.00,2.9400,,0.0000,,,,,,,,,
BTY-COV-1282,"Samsung Galaxy S3 i535 Back Battery Door Cover - Black Grade B",0,,0.00,0.00,0.00,0.00,2.8900,,0.0000,,,,,,,,,
BTY-COV-458,"Back Battery Door Cover for Samsung Galaxy S3 i747 - Red",0,,12.00,6.12,4.92,2.76,6.2100,4.5900,0.0000,,,,,4.00,,,3.00,
BTY-COV-902,"Samsung Galaxy S3 i747 Back Battery Door Cover - Red Grade A",0,,0.00,0.00,0.00,0.00,5.1800,,0.0000,,,,,,,,,
BTY-COV-1302,"Samsung Galaxy S3 i747 Back Battery Door Cover - Red Grade B",0,,0.00,0.00,0.00,0.00,5.1100,,0.0000,,,,,,,,,
BTY-COV-030,"Back Battery Door Cover for Samsung Galaxy S3 i535 - Pebble Blue",26,,8.00,6.12,3.96,1.95,4.4850,3.6900,2.9900,,4.00,,,,,,3.00,2.99
BTY-COV-884,"Samsung Galaxy S3 i535 Back Battery Door Cover - Pebble Blue Grade A",0,,0.00,0.00,0.00,0.00,3.8500,,0.0000,,,,,,,,,
BTY-COV-1284,"Samsung Galaxy S3 i535 Back Battery Door Cover - Pebble Blue Grade B",0,,0.00,0.00,0.00,0.00,3.8000,,0.0000,,,,,,,,,
BTY-COV-460,"Back Battery Door Cover for Samsung Galaxy S3 L710 - Blue",5,,7.00,6.80,3.59,1.56,2.6600,2.0900,0.0000,,4.00,,,,,,3.00,2.99
BTY-COV-926,"Samsung Galaxy S3 L710 Back Battery Door Cover - Blue Grade A",0,,0.00,0.00,0.00,0.00,2.4400,,0.0000,,,,,,,,,
BTY-COV-1326,"Samsung Galaxy S3 L710 Back Battery Door Cover - Blue Grade B",0,,0.00,0.00,0.00,0.00,2.3300,,0.0000,,,,,,,,,
BTY-COV-176,"Back Battery Door Cover for Samsung Galaxy S3 T999 - White",4,,7.00,6.82,6.06,1.91,3.5880,2.8900,1.9900,,0.00,,0.99,,,,3.00,2.99
BTY-COV-586,"Samsung Galaxy S3 T999 Back Battery Door Cover - White - Grade A",0,,0.00,0.00,0.00,0.00,3.0800,,0.0000,,,,,,,,,
BTY-COV-1422,"Samsung Galaxy S3 T999 Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,3.0400,,0.0000,,,,,,,,,
BTY-COV-1508,"Samsung Galaxy S3 i9300 Back Battery Door Cover - White",0,,9.00,6.43,1.34,1.61,3.7000,2.9900,1.9900,,,,0.99,,,,3.00,2.99
BTY-COV-006,"Back Battery Door Cover for Samsung Galaxy S3 i535 - White",254,1,0.00,0.00,0.00,0.00,6.9500,2.8900,1.9900,,0.00,,0.99,,,,3.00,2.99
BTY-COV-886,"Samsung Galaxy S3 i535 Back Battery Door Cover - White Grade A",0,,0.00,0.00,0.00,0.00,2.8000,,0.0000,,,,,,,,,
BTY-COV-1286,"Samsung Galaxy S3 i535 Back Battery Door Cover - White Grade B",0,,0.00,0.00,0.00,0.00,2.7500,,0.0000,,,,,,,,,
BTY-COV-452,"Back Battery Door Cover for Samsung Galaxy S3 i9300 - Pebble Blue",17,,7.00,6.13,1.76,1.43,3.4320,2.6900,0.0000,,4.00,,,,,,3.00,2.99
BTY-COV-916,"Samsung Galaxy S3 i9300 Back Battery Door Cover - Pebble Blue Grade A",0,,0.00,0.00,0.00,0.00,3.1500,,0.0000,,,,,,,,,
BTY-COV-1316,"Samsung Galaxy S3 i9300 Back Battery Door Cover - Pebble Blue Grade B",0,,0.00,0.00,0.00,0.00,3.0000,,0.0000,,,,,,,,,
BTY-COV-180,"Back Battery Door Cover for Samsung Galaxy S3 i747 - White",4,,8.00,6.50,5.39,2.06,4.3010,3.4900,1.9900,,0.00,,0.99,,,,3.00,
