SKU,ItemName,"Raw Cost","True Cost",Default,D1,D3,D10,L1,L3,L10,B1,B3,B10,S1,S3,S10,G1,G3,G10,P1,P3,P10,Dm1,Dm3,Dm10,"is ignored?"
FLX-TAB-018,"ACER Iconia A1-810 USB Charging Port Headphone Jack Cable",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-020,"ACER Iconia A1-810 LCD Motherboard Ribbon Flex",0,0,10.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-022,"ACER Iconia A1-810 Wifi Antenna Black Coax Cable",0,0,5.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-024,"ACER Iconia A1-810 GPS Antenna Green Coax Cable",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-026,"iVIEW iView 900TPCII Complete Screw Set",0,0,5.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-028,"iVIEW iView 900TPCII Front And Back Camera Flex",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-030,"iVIEW iView 900TPCII Power Volume Buttons",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-032,"iVIEW iView 745TCP Complete Screw Set",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-034,"iVIEW iView 745TCP Front And Back Camera Flex",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-036,"iVIEW iView 745TCP Power Volume Buttons",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-040,HP-Slate-7-2800-Complete-Screw-Set,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-042,HP-Slate-7-2800-Power-Button,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-044,HP-Slate-7-2800-Volume-Button,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-046,HP-Slate-7-2800-Back-Camera-Flex,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-048,HP-Slate-7-2800-Front-Camera-Flex,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-050,HP-Slate-7-2800-Wifi-Antenna-Board-Flex,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-052,HP-Slate-7-2800-USB-Charging-Port-Motherboard-Flex,0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-054,HP-Slate-7-2800-Left-and-Right-Tablet-Speakers,0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-056,"ASUS GOOGLE Nexus 7 ME370T Complete Screw Set",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-058,"ASUS GOOGLE Nexus 7 ME370T Power Volume Buttons",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-060,"ASUS GOOGLE Nexus 7 ME370T Front Camera Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-062,"ASUS GOOGLE Nexus 7 ME370T Mic PCB Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-064,"ASUS GOOGLE Nexus 7 ME370T Power Volume Flex",10,1.75,4.4400,4.15,4.25,0,3.67,3.76,0,0,0,0,3.86,3.67,0,3.76,3.47,0,3.59,3.29,0,3.38,3.09,0,0
FLX-TAB-066,"ASUS GOOGLE Nexus 7 ME370T USB Charging Port With Headphone Jack Flex",25,3.86,7.9990,7.3675,7.578,0,7.0728,7.157,0,0,0,0,6.736,6.9465,0,6.5255,6.736,0,6.39,6.59,0,6.1045,6.315,0,0
FLX-TAB-068,"ASUS GOOGLE Nexus 7 ME370T USB Motherboard Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-070,"ASUS GOOGLE Nexus 7 ME370T Tablet Speakers With Housing",0,0,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-072,"ASUS GOOGLE Nexus 7 ME370T LCD Motherboard Flex",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-126,"RCA 7 Tablet RCT6077W2 RCT6378W2 Complete Screw Set",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-074,"RCA 7 Tablet RCT6077W2 RCT6378W2 Power Volume Buttons",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-076,"RCA 7 Tablet RCT6077W2 RCT6378W2 Front Camera Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-078,"ASUS MeMO Pad ME172V Complete Screw Set",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-080,"ASUS MeMO Pad ME172V Power Volume Buttons",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-082,"ASUS MeMO Pad ME172V Front Camera Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-084,"ASUS MeMO Pad ME172V Wifi Board Flex",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-086,"ASUS MeMO Pad ME172V Tablet Speaker",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-088,"ASUS MeMO Pad HD 7 ME173X K00B Complete Screw Set",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-090,"ASUS MeMO Pad HD 7 ME173X K00B Power Volume Buttons",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-092,"ASUS MeMO Pad HD 7 ME173X K00B Power Volume Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-094,"ASUS MeMO Pad HD 7 ME173X K00B Back Camera Flex",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-096,"ASUS MeMO Pad HD 7 ME173X K00B Front Camera Flex",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-098,"ASUS MeMO Pad HD 7 ME173X K00B Tablet Speakers With Housing",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-100,"ASUS MeMO Pad HD 7 ME173X K00B GPS Antenna Coax Cable",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-102,"ASUS Transformer Pad TF300T Complete Screw Set",0,0,5.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-104,"ASUS Transformer Pad TF300T Power Volume Buttons",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-106,"ASUS Transformer Pad TF300T Front Camera Flex",0,0,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-108,"ASUS Transformer Pad TF300T Back Camera Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-110,"ASUS Transformer Pad TF300T Power Volume Flex",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-112,"ASUS Transformer Pad TF300T GPS Wifi Board",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-114,"ASUS Transformer Pad TF300T Tablet Speakers With Housing",0,0,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-116,"ASUS Transformer Pad TF300T SD Card PCB Board",0,0,31.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-118,"ASUS Transformer Pad TF300T Docking Flex",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-120,"ASUS Transformer Pad TF300T SD Card Motherboard Flex",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-122,"ASUS Transformer Pad TF300T LVDS LCD Flex Cable",0,0,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-TAB-124,"ASUS Transformer Pad TF300T Motherboard Cooper Heatsheild Heatsink",0,0,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-864,"SAMSUNG TAB 2 7.0 P3113TS P3113 Power Volume Flex Cable REV 0.6",0,0,14.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-866,"SAMSUNG TAB 2 7.0 P3113TS Complete Screw Set",0,0,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-868,"SAMSUNG TAB 2 7.0 P3100 P3113 P3113TS Front Camera Flex",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-870,"SAMSUNG TAB 2 7.0 P3113TS Back Camera Flex",0,0,14.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-872,"SAMSUNG TAB 2 7.0 P3113TS Proximity Sensor Flex",10,2.13,4.7925,4.3665,4.473,0,3.834,3.9405,0,0,0,0,3.408,3.621,0,3.3015,3.5145,0,3.29,3.39,0,3.1311,3.195,0,0
FLX-SAM-874,"SAMSUNG TAB 2 7.0 P3113TS Power Volume Buttons",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-876,"SAMSUNG TAB 2 7.0 P3113TS WIFI GPS Antenna Brackets",0,0,6.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-878,"SAMSUNG TAB 2 7.0 P3113TS Left Tablet Speaker Flex With Housing",0,0,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-880,"SAMSUNG TAB 2 7.0 P3100 P3113 P3113TS Right Tablet Speaker Flex With Housing",0,0,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-002,"ACER Iconia A1-810 Battery AC13F3L 3.75V 4960mAh - Used",0,0,23.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-004,"HP Slate 7 2800 Battery 724712 3.7V 3500mAh - Used",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-006,"ASUS GOOGLE Nexus 7 ME370T C11-ME370T Battery ME370TG 3.7V 4325mAh - Used",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-008,"SAMSUNG TAB 2 7.0 P3113TS P3113 P3100 Battery BG-T18287 3.7V 4000mAh - Used",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-010,"RCA 7 Tablet RCT6077W2 Battery PT3867103 MH49370 3.7V 2600mAh - Used",0,0,19.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-012,"RCA 7 Tablet RCT6378W2 Battery MLP3867103 3.7V 2600mAh - Used",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-014,"ASUS MeMO Pad ME172V Battery C11-ME172V 3.75V 4270mAh - Used",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-016,"ASUS MeMO Pad HD 7 ME173X K00B Battery C11P1304 3.8V 3950mAh - Used",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-TAB-018,"ASUS Transformer Pad TF300T Battery C21-TF201X 7.5V 2940mAh - Used",0,0,15.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-174,"ACER Iconia A1-810 Logic Motherboard - Powers Up - Used",0,0,19.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-176,"ACER Iconia A1-810 Logic Motherboard - No Power - Used",0,0,15.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-180,"ACER Iconia A1-810 Touch Screen Digitizer With LCD And Frame - Cracked Glass",0,0,33.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-182,"iVIEW iView 900TPCII Logic Motherboard With Battery Speaker and Wifi Antenna - Powers Up - Used",0,0,33.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-184,"iVIEW iView 900TPCII Logic Motherboard With Battery Speaker and Wifi Antenna - No Power - Used",0,0,20.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-186,"iVIEW iView 900TPCII Touch Screen Digitizer - Used",0,0,19.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-188,"iVIEW iView 900TPCII LCD Screen - Used",0,0,22.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-190,"iVIEW iView 745TCP Logic Motherboard With Battery Speaker and Wifi Antenna - Powers Up - Used",0,0,29.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-194,"iVIEW iView 745TCP Touch Screen Digitizer With Front Frame Bezel - Used",0,0,12.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-198,"HP Slate 7 2800 Logic Motherboard - Powers Up - Used",0,0,30.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-208,"ASUS GOOGLE Nexus 7 ME370T Logic Motherboard 32GB - No Power - Used",0,0,37.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-214,"SAMSUNG TAB 2 7.0 P3113 TS P3100 Logic Mother Board 8GB - Powers Up - Used",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-222,"RCA 7 Tablet RCT6077W2 RCT6378W2 LCD Screen",0,0,25.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-224,"RCA 7 Tablet RCT6077W2 RCT6378W2 Touch Screen Digitizer With Front Frame - Cracked Glass",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-228,"RCA 7 Tablet RCT6077W2 Logic Motherboard - Powers Up - Used",0,0,19.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-230,"RCA 7 Tablet RCT6378W2 Logic Motherboard - Powers Up - Used",0,0,12.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-236,"ASUS MeMO Pad ME172V LCD Screen - Used",0,0,24.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-240,"ASUS MeMO Pad ME172V Touch Screen Digitzer With Front Frame - Cracked Glass",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-242,"ASUS MeMO Pad ME172V Logic Motherboard 16GB - Powers Up - Used",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-250,"ASUS MeMO Pad HD 7 ME173X K00B Logic Motherboard 16GB - Powers Up - Used",0,0,32.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-254,"ASUS Transformer Pad TF300T LCD Screen - Used",0,0,29.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-SRN-260,"ASUS Transformer Pad TF300T Logic Motherboard - Powers Up - Used",0,0,35.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-002,"ACER Iconia A1-810 Back Housing Cover - Used",0,0,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-004,"iVIEW iView 900TPCII Back Housing Cover - Used",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-006,"iVIEW iView 900TPCII Front Frame Bezel",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-008,"iVIEW iView 745TCP Back Housing Cover - Used",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-010,"HP Slate 7 2800 Back Housing Cover - Used",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-012,"HP Slate 7 2800 Midframe Metal Outer Bezel",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-014,"HP Slate 7 2800 Midframe Metal Outer Top Bezel",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-016,"HP Slate 7 2800 Midframe Metal Motherboard Bracket",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-018,"ASUS GOOGLE Nexus 7 ME370T Midframe Chasis",0,0,5.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-020,"ASUS GOOGLE Nexus 7 ME370T Back Housing Cover - Used",0,0,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-022,"SAMSUNG TAB 2 7.0 P3113TS Back Housing Cover - Used",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-024,"RCA 7 Tablet RCT6077W2 Back Housing Cover - Used",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-026,"RCA 7 Tablet RCT6378W2 Back Housing Cover - Used",0,0,10.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-028,"ASUS MeMO Pad ME172V Metal Midframe Chassis",0,0,9.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-030,"ASUS MeMO Pad ME172V Back Battery Door Cover - Used",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-032,"ASUS MeMO Pad HD 7 ME173X K00B Back Housing Cover - Used",0,0,7.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-034,"ASUS Transformer Pad TF300T Metal Midframe Chassis",0,0,10.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAB-COV-036,"ASUS Transformer Pad TF300T Back Housing Cover - Used",0,0,24.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-612,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black",50,8.39,14.2600,13.84,14.05,0,13.26,13.42,0,0,0,0,12.33,12.59,0,11.75,12,0,127.99,128.99,0,10.91,11.16,0,0
SRN-HTC-582,"HTC One M8 LCD Screen and Digitizer Assembly HTC Logo Black",180,28.11,47.7125,46.151,46.845,0,44.5028,44.763,0,0,0,0,44.069,44.416,0,43.5485,43.722,0,43.09,43.29,0,41.64,42.334,0,0
SRN-SAM-614,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - White",50,8.38,14.2500,13.83,14.04,0,13.24,13.41,0,0,0,0,12.32,12.57,0,11.73,11.98,0,126.99,127.99,0,10.89,11.15,0,0
SRN-SAM-616,"Galaxy S5 i9600 G900A G900T G900V G900P G900H LCD + Touch Screen Digitizer - Gold",122.16,122.16,155.7500,153.31,153.92,0,149.65,150.26,0,0,0,0,147.2,147.81,0,146.59,147.2,0,127.99,128.99,0,144.15,144.76,0,0
SRN-SAM-620,"Galaxy S4 Mini i9190 L520 I435 i9192 i9195 LCD Digitizer - White",310,46.31,63.6800,61.59,62.52,0,59.39,59.74,0,0,0,0,58.81,59.28,0,58.12,58.35,0,57.42,57.66,0,55.57,56.5,0,0
SRN-SAM-622,"Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - Black Mist",390,63.62,88.1600,86.85,87.5,0,81.63,82.93,0,0,0,0,80.32,82.28,0,80.32,81.63,0,78.39,79.99,0,78.36,79.34,0,0
SRN-SAM-624,"Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - White",460,76.71,99.7230,98.1888,98.9559,0,94.3533,95.1204,0,0,0,0,92.8191,93.2027,0,92.052,92.8191,0,91.69,92.09,0,91.2849,91.6685,0,0
SRN-SAM-626,"Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer - Blue",180,30.84,42.4050,41.0172,41.634,0,39.5523,39.7836,0,0,0,0,39.1668,39.4752,0,38.7042,38.8584,0,38.29,38.49,0,37.008,37.6248,0,0
SRN-SAM-628,"Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer - White",30,6.76,11.8300,11.49,11.66,0,10.99,11.15,0,0,0,0,10.14,10.48,0,9.94,10.14,0,9.49,9.89,0,9.46,9.67,0,0
SRN-SAM-630,"Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer with Frame - Blue",210,35.74,49.1425,47.5342,48.249,0,45.8366,46.1046,0,0,0,0,45.3898,45.7472,0,44.8537,45.0324,0,44.39,44.59,0,42.888,43.6028,0,0
SRN-LGM-302,"LG Optimus G PRO E980 Logic Motherboard - Powers Up",0,0,88.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-HTC-008,"HTC One M7 Gym Arm Band Pouch Case - White",0.5,0.5,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-HTC-010,"HTC One M7 Gym Arm Band Pouch Case - Black",0.5,0.5,4.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-SAM-398,"Samsung Galaxy S3 S4 Gym Arm Band Pouch Case - White",6,1.33,3.1920,2.9925,3.059,0,2.6334,2.66,0,0,0,0,2.4605,2.527,0,2.3275,2.4605,0,2.19,2.39,0,2.0615,2.1945,0,0
ACC-SAM-400,"Samsung Galaxy S3 S4 Gym Arm Band Pouch Case - Pink",7,1.47,3.5280,3.3075,3.381,0,2.9106,2.94,0,0,0,0,2.7195,2.793,0,2.5725,2.7195,0,2.49,2.59,0,2.2785,2.4255,0,0
ACC-SAM-402,"Samsung Galaxy Note 2 Note 3 Gym Arm Band Pouch Case - White",7,1.56,3.5880,3.354,3.432,0,2.964,3.042,0,0,0,0,2.886,2.964,0,2.73,2.808,0,2.59,2.69,0,2.4492,2.496,0,0
APL-001-0846,"Digitizer Assembly w/ Frame and Home Button for iPhone 3GS Black Grade A",0,4.09,7.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-LG-050,"LG Optimus G E970 LS970 BL-T5 Battery - Used",0,0,17.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-008,"Blackberry Bold OEM 9900 9930 LCD Digitizer 001-111 New",85,14.5,21.3200,20.75,20.96,0,19.89,20.18,0,0,0,0,19.89,19.75,0,19.61,19.47,0,19.19,19.09,0,18.76,18.62,0,0
SRN-BLB-010,"Blackberry Bold OEM 9900 9930 LCD Digitizer 001-111 Grade A",0,14.5,20.2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-012,"Blackberry Bold OEM 9900 9930 LCD Digitizer 001-111 Grade B",0,14.5,20.1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-014,"Blackberry Bold OEM 9900 9930 LCD Digitizer 001-111 Grade C",0,14.5,19.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-016,"Blackberry Bold OEM 9900 9930 LCD Digitizer 002-111 New",85,14.5,21.3200,21.32,20.96,0,20.32,20.18,0,0,0,0,19.89,19.75,0,19.61,19.47,0,19.19,19.09,0,18.76,18.62,0,0
SRN-BLB-018,"Blackberry Bold OEM 9900 9930 LCD Digitizer 002-111 Grade A",0,14.5,20.2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-020,"Blackberry Bold OEM 9900 9930 LCD Digitizer 002-111 Grade B",0,14.5,20.1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-022,"Blackberry Bold OEM 9900 9930 LCD Digitizer 002-111 Grade C",0,14.5,19.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
